UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
9	0
0	520
0	0
2	3
0	6
1	0
0	3
0	7
150	0
0	0
2	2
0	2
0	1
0	0
0	2
0	2
2	0
1	0
8	0
22	1
0	0
1	2
4	0
3	3
0	80
0	4
2	1
11	1
57	0
0	0
2	0
2	1
0	7
1	6
1	1
0	2
0	2
0	63
0	3
0	3
1	0
5	0
0	0
0	0
0	2
0	0
0	520
0	32
3	0
0	6
0	0
6	2
0	2
0	1
0	1
0	1
0	3
0	7
0	7
0	11
0	0
94	0
0	0
0	3
0	2
0	2
0	2
2	0
0	3
0	0
92	0
1	1
0	0
0	1
4	3
0	7
0	0
5	0
1	0
0	0
0	3
5	0
0	292
0	0
0	0
3	0
0	0
0	0
1	0
1	0
0	0
1	0
6	0
0	0
2	0
0	0
0	0
0	0
2	1
0	1
0	0
6	0
0	0
0	0
0	32
0	3
0	292
0	7
0	1
0	0
0	0
0	0
45	0
9	1
1	0
4	0
203	0
1	0
0	0
279	1
0	1
0	0
96	1
1	2
0	147
0	0
0	0
0	0
10	0
0	0
6	0
0	0
0	11
0	1
0	2
0	3
0	3
0	0
0	2
0	1
0	7
0	0
0	6
1	1
0	0
0	0
0	0
0	0
16	0
0	63
0	2
0	2
2	6
1	0
0	7
0	0
0	0
0	0
53	0
2	0
0	0
1	1
0	4
3	0
0	80
0	3
33	0
12	0
0	4
0	0
1	1
0	0
0	0
0	0
0	1
0	147
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1349	71
571	276
2464	410
974	40
363	0
783	193
1501	49
472	0
300	0
1648	16
1826	0
242	0
1470	0
0	337
0	331
1	0
0	7
0	5
5	15
0	2
0	72
0	0
0	0
0	0
0	13
0	6
11	63
84	0
43	0
5	0
1	1
36	0
0	0
0	68
0	1
0	1
0	4
0	1
0	143
