UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
435	1
686	1
0	341
0	0
2	2
0	610
0	0
0	1
0	73
110	36
0	28
0	280
58	352
0	2
0	0
0	806
0	113
1	1
0	0
1436	12
156	4
0	0
130	0
257	58
646	264
74	295
265	342
277	146
326	136
555	320
221	69
211	83
435	1
0	1063
155	484
0	128
0	305
0	1
2	2103
0	20
1	21
0	0
367	7
0	0
0	28
0	113
385	8
0	341
0	6
690	72
0	611
0	0
112	232
0	806
364	76
0	2
0	1
0	1
0	73
0	483
0	865
0	0
294	1
0	0
0	22
0	278
0	200
0	50
96	4
35	412
0	0
233	0
0	0
0	0
0	239
87	3
0	223
92	2
158	0
0	0
122	0
0	354
52	0
0	61
0	3
324	128
315	0
34	0
46	0
1	0
42	0
0	0
24	0
1156	51
1	0
25	0
0	0
379	90
34	0
0	48
0	440
119	0
1427	0
34	0
322	1
0	6
0	22
0	61
0	483
0	3
0	0
0	0
1	0
322	0
649	75
0	0
387	0
915	0
74	1
0	0
2523	85
0	440
0	0
0	48
1	0
0	27
0	2
58	0
240	0
828	11
0	0
962	0
0	3
0	865
0	1
0	278
0	354
0	413
12	2
0	200
0	239
0	223
0	0
3	3647
0	0
0	0
0	0
0	0
0	0
949	0
0	2103
0	1
0	305
128	484
46	0
0	1063
1	0
0	83
0	69
47	300
0	0
0	133
48	146
0	342
7	8
0	295
2	295
0	0
54	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	27
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
847	89
405	332
1427	433
1510	87
123	6
787	302
1984	10
1245	0
320	0
1058	1
488	0
4	0
1148	0
0	695
0	678
1	0
0	0
0	0
1	409
3	1
0	498
0	0
0	0
0	0
0	450
0	1
2	1789
61	0
2	0
280	0
59	1
22	0
0	1
0	0
0	41
0	41
0	0
