UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
2	0
0	0
0	0
0	1
0	1
0	0
0	0
0	1
0	0
0	0
1	2
0	2
0	0
0	0
0	2
0	0
1	0
0	0
4	0
0	0
0	0
0	0
1	0
4	1
0	1
2	1
0	0
0	0
6	3
0	1
1	0
2	0
0	4
1	4
0	0
0	2
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	2
1	0
0	1
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	1
0	3
0	0
0	0
5	0
0	0
0	2
0	0
0	1
0	0
5	0
1	1
0	0
3	0
0	0
0	0
0	0
0	1
0	1
0	0
1	0
0	0
1	0
0	3
0	0
0	0
0	0
2	0
1	0
0	0
0	0
0	0
0	0
0	0
2	0
2	0
0	0
0	0
0	0
4	2
0	0
0	2
0	4
1	0
3	0
0	0
0	0
0	2
0	2
0	0
0	3
0	0
0	0
0	0
0	0
1	0
1	0
0	0
6	0
1	0
0	0
0	0
11	0
0	4
0	0
0	2
0	0
0	0
0	0
0	0
1	0
2	0
0	0
1	0
0	0
0	0
0	0
0	0
0	3
0	1
0	0
0	1
0	0
0	1
0	0
1	2
0	0
0	0
0	0
0	0
0	0
4	0
0	6
0	0
0	2
0	4
0	0
0	4
0	0
0	0
0	1
0	3
0	0
0	0
0	0
0	1
1	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
760	73
541	329
1387	606
620	48
148	1
689	269
514	49
121	0
221	2
1283	13
765	10
36	0
722	0
0	21
0	10
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	1
0	2
1	3
4	0
0	0
0	0
0	0
5	0
0	1
0	1
0	0
0	0
0	1
0	0
0	2
0	0
