UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
26	3
38	0
0	8
0	0
0	0
0	24
2	0
0	0
0	17
4	0
0	6
10	23
6	27
2	9
0	5
0	21
0	0
1	0
2	0
42	0
4	2
1	0
6	1
8	1
67	9
4	13
13	25
9	3
16	3
68	17
0	0
7	0
4	1
0	30
2	9
0	6
0	14
0	0
0	37
0	2
0	3
0	0
6	6
11	0
0	6
0	0
15	1
0	8
0	15
11	10
0	24
0	0
8	1
0	21
0	5
0	9
0	0
0	0
0	17
0	38
0	10
0	5
19	3
0	0
0	6
0	4
0	4
0	1
14	2
0	39
7	0
11	0
0	0
0	0
0	4
9	3
0	13
1	0
4	0
1	0
8	2
0	54
11	0
0	11
0	4
6	1
5	0
2	0
4	0
1	0
5	0
0	0
12	0
12	0
1	0
3	0
0	0
13	8
3	0
0	2
0	50
4	0
32	0
1	0
3	1
0	15
0	6
0	11
0	38
0	0
0	0
0	0
1	0
9	1
39	5
0	0
12	0
18	0
4	0
0	1
134	5
0	50
0	0
3	2
0	1
0	1
0	1
0	0
6	0
22	3
0	0
21	0
0	4
0	10
0	0
0	4
0	54
1	57
4	0
0	4
0	4
0	13
0	0
0	4
0	0
0	0
0	0
0	0
0	0
37	0
0	37
0	0
0	14
0	9
1	0
0	30
0	0
0	0
0	0
2	17
0	0
0	2
0	3
0	25
3	3
0	13
0	9
0	0
0	0
0	1
0	0
0	0
0	1
0	3
0	0
0	0
0	1
1	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8266	482
4227	2261
13646	5964
6444	491
1243	6
6571	2445
5177	471
965	0
2028	5
11865	29
6949	0
90	0
7555	0
0	143
0	79
4	0
0	0
0	0
3	12
0	8
0	14
0	2
0	1
0	0
0	19
3	8
0	39
31	0
1	0
31	1
1	0
32	0
3	3
0	0
0	20
0	20
0	0
