UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
823	0
0	0
26	0
5	0
0	1315
0	0
0	1
0	116
1	0
0	0
0	1
169	0
0	0
2	1
2	1
0	130
0	1
0	3
0	3
359	0
1	0
33	0
2	0
53	0
3	4
71	1
29	2
9	2
0	0
24	2
1	0
2	1
0	2
342	1
123	0
0	852
0	463
1	0
0	2
2	748
0	195
0	0
0	0
773	0
3	0
124	0
0	0
0	3
2	0
0	1315
0	4
2	0
0	116
2	0
0	0
0	3
0	0
0	130
0	590
0	0
0	1
0	2
0	1
0	1
1231	0
0	0
0	5
0	1
0	1
0	0
0	0
0	0
0	0
25	0
0	26
0	0
0	2
2	1
0	4
0	0
48	0
0	0
0	0
0	0
1039	0
0	5
0	0
0	0
214	0
41	0
2	0
0	0
3	0
135	0
205	0
2	0
0	0
0	0
72	0
0	1
17	0
0	0
0	6
66	0
2	0
67	0
47	0
0	4
0	5
0	5
0	2
0	0
0	0
0	0
0	0
1	0
5	0
0	0
1	0
1	0
53	0
1	0
987	0
0	6
2	0
0	0
1	0
0	24
1	0
1	0
0	0
558	0
0	0
66	0
0	0
0	1
0	590
0	1
0	0
0	0
133	0
0	1
0	2
0	4
2	0
0	307
0	1
0	0
0	114
0	789
1	0
29	0
1	195
0	748
0	2
169	463
0	44
0	852
0	0
0	1
1	2
1	1
0	0
299	1
1	1
0	0
7	13
0	2
25	2
0	0
0	0
0	1
1	0
1	2
0	0
0	0
0	1
0	0
0	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1791	93
1486	635
2366	352
1464	86
469	0
988	286
1672	110
1233	0
494	4
2738	6
2844	20
1096	20
3114	1
0	1832
0	1189
394	0
0	95
0	63
815	367
177	351
0	367
0	54
0	53
0	0
0	33
3	192
1	9
139	0
106	0
0	0
0	0
74	0
2	0
0	23
0	39
0	39
0	1
