UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
643	13
3204	34
0	447
0	7
49	223
0	1279
22	5
0	17
0	1164
190	20
0	214
929	2162
756	2510
147	92
0	577
0	4169
1066	1047
116	34
52	0
1852	10
1587	70
19	3
87	32
1284	45
2859	323
1276	1453
1870	3033
275	13
347	60
6583	395
17	45
297	88
426	9
0	2380
511	1538
32	230
0	1047
6	10
17	10747
4	112
0	107
2	7
890	56
18	4
2	214
0	815
748	2
8	447
11	2754
2398	680
9	1283
5	2
676	94
19	4169
37	88
0	92
0	9
1	17
4	1164
7	710
8	1810
3	577
1533	207
1	1
0	396
4	463
0	72
0	8
1063	113
501	1899
26	0
1991	0
0	0
0	7
2	177
1030	616
4	383
16	4
1173	52
14	0
924	23
13	4685
165	0
28	1340
2	321
1384	51
192	0
1438	1
152	2
806	0
318	0
0	0
77	0
2512	130
6	8
166	0
9	0
1240	94
305	5
0	45
0	725
159	5
664	9
1	0
303	7
0	2754
0	396
0	1340
0	710
0	0
0	3
0	0
143	0
2059	10
1018	170
0	0
2093	0
1358	0
20	2
56	7
1924	201
0	725
79	0
35	45
5	17
14	50
12	8
410	1
116	0
392	39
137	0
790	0
0	321
0	1810
0	9
0	462
0	4677
337	4268
19	3
0	72
0	177
0	383
6	2
3	144
1	2
4	1
2	1
0	3
0	4
9853	4
36	10747
0	6
0	1047
9	1538
366	12
0	2380
7	5
30	88
56	45
55	365
0	0
22	9
14	25
22	3028
57	43
0	1452
63	322
1	2
6	1
4	20
0	0
0	2
0	8
0	23
0	0
0	3
1	49
162	130
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1490	53
905	1569
70922	14794
16767	40
179	19
3480	302
77752	381
8850	1
1358	8
5108	14
2247	0
235	0
4791	1
0	2688
5	2025
21	0
0	0
0	0
15	18
0	47
7	19
0	0
0	0
