UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
18	0
74	1
0	16
0	0
2	0
0	39
6	1
0	1
1	24
3	0
0	4
39	53
28	66
5	19
0	7
0	19
0	6
4	0
9	0
65	3
8	2
0	0
3	3
13	4
52	6
3	30
40	44
7	2
9	1
79	18
0	2
6	0
10	0
0	31
9	17
0	9
0	23
0	2
0	37
0	2
0	2
0	0
10	0
0	0
0	4
0	5
13	0
0	16
0	31
29	27
0	39
0	0
9	6
0	19
4	10
0	19
0	2
0	1
0	24
0	22
0	25
0	7
18	6
0	0
0	9
0	10
0	6
0	6
12	3
2	15
5	0
13	0
0	0
0	0
0	11
8	7
0	20
0	0
16	2
0	0
3	1
0	12
4	0
0	17
0	3
12	0
3	1
4	0
7	0
4	0
7	3
2	0
12	0
14	0
0	1
3	0
0	0
21	4
7	0
0	1
1	37
2	0
17	1
0	0
3	0
0	31
0	9
0	17
0	22
0	0
0	0
0	0
5	0
17	0
35	1
0	0
35	0
11	0
3	0
0	0
70	1
0	37
0	0
1	1
2	4
0	1
0	0
7	0
12	0
15	2
0	0
29	0
0	3
0	25
0	2
0	10
0	12
0	19
2	0
0	6
0	11
0	20
0	0
0	3
0	0
0	0
0	0
0	0
0	0
43	0
0	37
0	2
0	23
1	17
5	2
0	31
0	0
0	0
1	2
6	17
0	0
3	0
1	2
1	42
2	5
0	30
3	7
0	0
1	0
0	4
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3363	121
2007	1144
6902	2424
1429	82
337	4
2747	952
1792	148
264	0
532	3
3743	14
3128	0
244	0
2714	0
0	139
0	110
36	0
0	0
0	0
42	59
0	10
5	59
0	2
0	0
1	0
1	20
7	9
2	30
27	0
1	0
0	0
1	0
119	8
7	4
0	0
0	17
0	17
0	0
0	0
