UniqueCount	AmbigCount
133	1
8	0
6	0
24	0
15	2
0	0
0	0
12	0
0	0
4	0
37	0
2	0
5	1
19	1
16	4
7	0
6	0
10	0
10	0
14	5
22	4
3	0
22	0
39	1
12	0
6	1
6	0
10	0
0	0
31	0
10	0
5	0
6	0
13	0
28	0
10	0
12	0
14	0
5	0
14	0
11	4
21	0
8	0
16	0
25	0
16	2
3	0
83	1
27	0
16	0
31	0
33	3
19	0
70	5
28	0
41	0
49	0
32	0
36	0
6	0
0	0
0	0
70	0
87	0
139	0
0	0
22	1
9	3
0	0
110	1
2	0
0	0
0	0
0	0
131	0
0	0
19	0
31	3
5	0
17	1
0	0
0	0
0	0
0	0
0	0
0	6
312	2
265	147
2094	234
0	380
0	36
19	70
0	796
179	55
0	14
1	493
49	38
0	55
62	885
219	1074
84	198
0	35
1	359
22	99
49	123
38	0
999	129
127	137
9	30
32	64
190	185
588	545
63	404
388	747
154	205
196	221
848	812
39	147
92	90
226	138
0	598
19	332
0	274
0	588
11	32
19	1487
0	28
0	29
0	124
171	263
250	13
2	55
1	84
190	16
0	374
4	430
428	671
0	807
0	0
142	207
6	359
9	403
0	198
0	76
0	14
0	493
2	528
1	1015
1	35
323	323
0	33
0	64
4	301
0	122
0	64
270	255
21	345
32	0
291	9
0	1
0	36
0	102
44	349
0	300
5	64
228	18
0	1
113	170
0	298
149	2
0	241
0	154
371	100
138	12
123	2
198	11
130	2
219	8
0	0
646	60
455	109
3	33
56	1
15	2
218	183
271	16
0	140
0	553
101	16
325	44
79	1
25	91
0	431
0	64
0	235
0	528
0	0
0	1
0	0
30	0
227	14
334	217
11	0
371	26
284	7
53	33
23	7
1295	538
0	552
3	6
8	140
14	113
0	112
3	79
88	1
100	8
260	309
22	0
429	19
0	154
0	1011
0	76
0	297
0	291
2	371
54	61
1	122
0	102
0	300
3	0
18	657
6	50
0	22
0	1
0	11
1	13
1055	20
4	1487
0	31
0	588
3	329
70	184
0	598
10	64
22	88
10	143
35	747
0	2
1	95
26	280
9	701
7	129
0	399
22	594
1	7
12	3
0	133
0	0
0	44
0	86
0	196
0	0
0	21
0	114
11	29
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
372996	55300
458353	348564
1528428	1124803
662382	132669
101730	50151
390657	323494
716589	258874
141916	1850
132924	22683
848929	56701
617651	6973
4136	243
560351	5655
0	38557
15	28314
622	8
0	0
0	0
137	502
0	951
229	522
0	2
0	2
594	142
0	769
39	1220
101	1350
430	0
3	0
106	154
9	21
749	148
378	846
0	30
0	6
0	6
0	37
0	67
0	895
0	46
0	49
0	0
0	0
0	1
124	1056
0	81
41	6
0	900
14	56
2	0
0	0
0	15
13	15
0	38
0	0
1	2
0	0
0	15843
24	14925
0	15301
8	13021
2	15271
0	14654
108	12048
0	13916
3	9331
24	14163
0	10814
0	10362
0	7953
0	6992
34	9757
0	6054
0	4320
4	2778
0	2029
3	2229
0	583
14	1047
0	535
0	0
0	0
0	0
0	0
0	0
0	0
0	664
66	665
0	197
3	96
37	72
0	46
0	4
0	0
0	0
137	16
9	16
3021	1145
17	701
0	701
94	690
0	71
40	2349
0	14057
0	789
0	14052
6	215
9	933
0	2190
0	13871
1	1218
0	4
0	0
0	58
0	4
0	2
17	12
0	2
0	0
0	4
4	1945
1	4606
13	11735
228	29
11	10376
0	1004
10	688
0	8784
18	3785
682	10909
1	2044
145	596
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3236	7632
0	5141
337	5251
26	2187
0	53453
0	62632
13	52903
2	43914
0	47884
0	56919
0	0
0	0
0	0
0	0
0	61500
0	52326
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	132112
0	100762
0	132121
0	101044
0	128322
0	128335
0	128274
0	96881
0	96877
0	96240
123	125999
0	94637
0	95090
0	96866
0	125751
0	125984
5	126618
0	123927
0	121860
0	126103
1	51442
0	56372
0	48970
0	56372
0	56374
0	770
0	785
0	20
71	20
0	0
0	45
0	90
0	24
0	0
0	9
0	0
0	9
0	0
35	89
0	3
0	4
0	0
0	1
0	9
0	9
0	9
0	3
0	6
21	114
0	114
0	3
0	38
0	7
0	0
0	0
0	0
0	0
0	0
0	0
456	603
0	273
0	164
0	2
1589	488
3	249
0	161
0	131
1040	1594
17	1483
0	131
9	200
10	178
7	7
0	2935
8	2926
5	2546
0	2071
14	902
0	99
0	559
2	328
3	150
0	24
1	24
13	0
12	0
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	1
1	0
0	1
0	0
0	1
0	0
0	1
2	0
0	600
0	603
4	100
0	0
0	0
4	0
0	0
0	0
225	1792
0	2438
44	2446
1	1588
54	329
0	95
8	50
0	445
0	163
4	667
0	207
0	101
0	59
0	177
0	53
0	29
0	27
557	1128
0	488
121	1127
16283	169
9	13
18988	11673
8	11500
9	10980
717	467
4	338
79	74
0	266
14	188
0	119
5	65
26	2221
0	2016
15	382
11	91
55	60
11	2164
0	3618
0	107
0	174
1	106
0	77
6	3618
0	68
0	166
0	166
85	128
0	4494
0	4494
0	4485
0	973
0	1820
0	419
2	16561
31	10898
0	6529
99	195
6	4888
38	18321
23	6538
163	16541
267	21
17	0
0	6454
17	5360
87	4451
71	1924
41	6126
0	48
0	354
79	98
0	354
0	14
7	118
0	7
124	11002
285	10999
895	5318
6	31
0	26
0	25
0	0
0	19
33	4795
0	6516
343	6792
6	2503
128	5504
0	6784
17	2491
3	5399
41	6481
76	4759
0	934
169	5370
0	4734
42	171
1	5274
1	4277
4	5495
39	4430
10	473
3	135
0	928
186	162
9	163
0	172
82	168
0	166
0	164
0	77
6	127
0	22
4	22
0	12
0	13
17	7
0	12
0	4
2	8
4	8
0	2
0	0
0	2
10	96
6	43
2354	2628
0	420
73	1939
0	574
2	543
63	331
0	329
179	543
12	319
37	133
494	2418
981	1236
0	2082
50	6743
20	1220
0	1094
0	1161
33	6043
2	1173
1792	3185
211	9669
1518	16731
62	3186
0	4741
0	12211
40	17938
50	11468
12	1035
18	4411
0	15783
2	988
2	6517
13	5514
20	2457
5	225
706	237
3	0
17	12
18	20
5	24
0	9
0	5
0	2
0	0
0	0
58	372
187	7878
0	1433
0	523
43	461
0	628
29	626
397	7840
30	293
67	1416
2	636
6	874
8	929
8	274
3	901
0	1651
19	19
9	19
0	11
0	14
0	11
0	0
0	11
0	1
17	15
0	0
0	0
0	3
0	2
0	1
57	77
0	1
0	239
0	422
0	1638
0	114
0	2882
0	271
0	148
0	1766
0	118
0	472
0	1667
0	1662
0	720
4	16
42	119
2	214
7	2771
0	257
13	126
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	4
0	7
7	45
0	6
0	3
0	6
0	0
0	1
1	0
0	3
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	17
0	15
0	7
0	0
0	32
0	32
0	30
0	11
0	0
0	18
7	4
0	8
0	2
0	1
12	30
0	3
1	0
0	2
0	2
0	1
0	0
0	0
0	0
0	0
0	13
0	6
0	0
0	4
0	13
0	13
0	13
0	13
0	13
0	13
0	13
0	9
0	13
0	13
0	11
0	11
0	13
97	49
0	2
0	2
0	2
0	0
0	604
0	661
0	659
0	632
2	651
0	661
0	59
41	8
0	556
