UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
7	0
26	1
0	14
0	1
0	3
0	13
2	0
0	0
0	12
2	0
0	3
4	14
1	14
1	2
0	2
0	11
0	2
2	0
0	0
30	0
2	0
0	0
3	0
5	1
38	11
2	12
7	14
0	0
3	0
64	7
1	0
5	1
3	0
0	18
5	5
0	1
0	9
0	1
0	22
0	0
0	0
0	0
3	1
0	0
0	3
0	1
6	0
0	14
0	20
1	2
0	13
1	0
10	3
0	11
2	2
0	2
0	1
0	0
0	12
0	13
0	11
0	2
11	5
0	0
0	8
0	4
0	5
0	1
9	1
1	39
4	0
12	0
0	0
0	1
0	6
6	7
0	9
0	1
6	0
0	0
1	1
0	50
4	0
0	0
0	2
12	0
7	0
7	0
1	0
1	0
3	0
0	0
15	0
16	1
0	0
0	0
1	0
11	4
0	0
0	0
0	34
1	0
12	1
0	0
1	1
0	20
0	8
0	0
0	13
0	0
0	0
0	0
0	0
16	1
14	0
0	0
8	0
15	1
1	0
0	0
30	0
0	34
0	0
1	0
0	0
0	1
0	0
4	1
5	0
50	0
0	0
15	0
0	2
0	11
0	1
0	4
0	51
3	60
0	1
0	5
0	6
0	9
0	0
0	4
0	0
0	0
0	0
0	0
0	0
31	0
0	22
0	1
0	9
0	5
18	3
0	18
0	0
0	1
1	0
1	7
0	0
1	0
0	0
0	14
1	0
0	12
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2021	109
1502	638
7164	2698
1754	98
374	1
2919	430
2007	134
189	0
647	1
3329	16
3087	16
49	0
2946	0
0	128
0	65
23	0
0	0
0	0
9	9
0	15
1	10
0	1
0	0
1	0
0	21
6	14
0	22
39	0
0	0
6	2
1	2
30	2
7	2
0	0
0	13
0	13
0	0
0	0
