UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
70	6
240	7
0	96
0	3
4	16
0	75
10	0
0	30
0	92
35	1
0	27
24	147
41	188
6	18
0	15
0	73
9	30
7	6
3	0
136	0
20	9
2	1
13	4
30	9
182	80
13	72
75	129
55	11
21	5
330	75
3	7
6	1
50	8
0	162
8	45
2	42
0	121
5	2
0	210
0	5
0	6
0	3
60	9
1	0
0	27
0	26
63	0
3	96
0	37
186	123
0	75
2	0
18	14
2	73
1	31
0	18
0	8
0	30
2	92
1	83
0	89
0	15
120	29
0	2
0	20
0	38
0	15
0	8
91	14
1	61
4	0
89	0
0	0
0	3
0	9
21	43
0	71
5	12
31	1
0	0
53	10
0	77
23	0
0	50
1	19
48	2
39	0
8	0
11	0
4	0
41	0
0	0
88	0
92	6
1	2
5	0
0	0
40	12
17	0
0	4
0	73
12	0
76	2
1	0
12	6
0	37
0	20
0	50
0	83
0	0
0	0
0	0
4	0
50	1
156	27
0	0
141	1
72	0
13	0
4	0
191	32
0	73
2	0
3	4
1	3
1	7
1	2
26	1
25	0
55	15
0	0
109	0
0	19
0	89
0	8
0	35
0	77
2	81
22	12
0	14
0	9
0	71
0	0
0	31
0	2
1	1
0	0
0	1
0	0
296	0
0	210
1	2
0	121
0	45
23	8
0	162
1	3
2	1
0	7
11	70
0	0
14	4
5	11
3	128
6	10
0	71
7	76
0	0
2	0
2	3
0	0
1	11
0	2
0	8
0	0
0	0
0	8
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3630	350
1996	2261
68376	29541
23569	1349
433	7
5219	1456
51094	2800
7006	4
1666	3
6979	70
4094	3
79	3
7230	1
0	3051
2	1690
181	0
0	0
0	0
63	164
0	25
40	177
0	8
0	6
5	0
12	226
7	28
0	427
216	0
1	0
69	4
10	2
832	46
120	165
0	1
0	3
0	3
