UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
18	0
0	0
0	0
207	0
0	271
0	11
1	0
0	4
0	0
0	0
0	1
24	0
0	5
0	0
0	0
0	0
0	8
0	4
0	0
0	0
0	0
33	0
1	0
9	0
11	0
29	0
98	1
0	24
0	0
70	15
59	0
0	1
0	4
0	0
53	0
0	36
0	1
0	20
0	20
0	27
0	56
0	21
0	21
0	0
24	49
0	0
0	5
0	0
1	0
0	271
0	83
2	0
0	4
1	0
1	0
0	4
0	0
0	0
0	0
0	0
0	1
0	69
0	132
0	8
6	1
0	0
0	1
0	4
0	0
0	0
52	36
0	2
33	0
1	0
0	97
0	11
0	0
25	2
0	250
0	0
1	0
0	0
23	1
0	1
0	0
0	33
0	0
8	0
37	0
1	0
10	0
0	0
1	0
0	0
36	0
67	0
0	0
0	0
0	0
6	0
9	0
0	0
0	3
3	0
2	0
0	0
0	0
0	83
0	1
0	33
0	69
0	0
0	0
0	0
0	0
11	0
1	12
0	0
1	0
104	0
51	0
0	0
75	12
0	3
0	0
1	0
0	1
0	31
1	0
0	0
0	0
0	0
4	0
71	0
0	0
0	132
0	0
0	4
0	1
0	2
0	0
0	0
0	0
0	250
32	0
0	7
27	92
0	0
0	0
0	86
0	85
45	0
0	56
0	27
0	20
0	1
0	0
0	36
13	46
0	0
21	4
41	1
0	0
51	0
0	15
0	0
5	14
0	24
0	1
38	0
3	0
0	1
8	0
0	1
0	9
0	9
0	14
0	50
0	31
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7697	942
4415	3859
12302	3787
7791	466
2980	4
6591	1594
6707	619
4792	0
3142	0
12759	16
7624	0
290	0
6990	0
0	944
0	919
34	0
0	33
0	44
67	21
0	13
0	21
0	0
0	0
0	0
0	6
0	15
0	230
6	0
2	0
0	0
0	0
0	0
11	0
0	0
0	16
0	16
0	0
