UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
7	0
0	7
0	0
0	0
0	2
0	0
0	0
0	3
0	0
0	0
0	8
5	11
0	0
0	1
0	1
0	0
1	0
0	0
25	0
0	0
0	0
1	0
0	0
9	1
0	1
6	5
3	1
0	0
15	2
0	1
1	0
0	0
0	9
3	21
0	8
0	14
0	1
0	5
0	0
0	0
0	0
3	0
0	0
0	0
0	0
1	0
0	7
0	6
0	1
0	2
0	0
1	0
0	1
0	2
0	0
0	0
0	0
0	3
0	6
0	6
0	1
5	3
0	0
0	1
0	0
0	1
0	0
0	0
0	4
0	0
1	0
0	0
0	0
0	1
1	3
0	3
0	0
0	0
0	0
1	0
0	4
3	0
0	2
0	1
4	0
0	0
0	0
0	0
0	0
4	0
0	0
5	0
5	0
0	0
0	0
0	0
3	3
2	0
0	0
0	11
1	0
10	0
0	0
0	0
0	6
0	1
0	2
0	6
0	0
0	0
0	0
0	0
2	0
11	1
0	0
4	0
2	0
1	0
0	0
20	1
0	11
0	0
0	0
0	1
0	0
1	0
0	0
2	0
4	0
0	0
2	0
0	1
0	6
0	0
0	0
0	4
1	4
0	0
0	1
0	1
0	3
0	0
0	1
0	0
0	0
0	0
0	0
0	0
15	0
0	5
0	1
0	14
0	21
1	0
0	9
0	0
0	0
0	1
0	2
0	0
0	0
0	1
0	5
0	0
0	1
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3930	363
2395	1361
6055	2370
2700	220
511	13
2564	837
2300	177
631	0
903	15
5722	24
3179	0
102	0
2904	0
0	56
0	33
5	0
0	0
0	0
4	5
0	39
0	5
0	1
0	0
0	0
0	2
9	38
0	14
10	0
0	0
0	0
0	0
15	3
0	1
0	0
0	29
0	29
0	0
0	0
