UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
92	6
688	6
0	146
0	0
10	7
0	176
0	3
0	4
0	186
28	1
0	17
38	86
38	98
0	0
0	16
0	83
11	16
38	3
12	0
356	3
36	3
2	0
24	5
101	3
425	35
42	52
120	212
28	2
31	11
487	76
11	14
56	16
93	2
0	208
38	76
6	33
0	152
6	1
0	393
0	3
0	2
0	5
93	7
60	0
0	17
0	12
45	0
4	147
1	170
54	20
1	176
1	0
34	0
0	83
1	2
0	0
0	6
0	4
1	186
1	87
3	228
0	16
120	31
0	0
0	71
0	18
0	24
0	10
116	10
15	39
5	0
70	0
0	0
0	0
0	20
40	42
1	89
2	1
25	4
0	0
45	6
1	58
60	1
0	43
2	34
217	7
33	0
29	0
80	0
3	0
33	0
0	0
21	0
102	6
2	0
12	0
0	0
104	9
50	0
0	16
0	105
38	0
82	0
3	0
7	1
0	170
0	71
0	43
0	87
0	0
0	0
0	0
11	0
78	0
96	34
0	0
29	0
55	0
13	0
2	0
370	39
0	105
3	0
9	16
3	3
0	1
1	0
11	0
18	0
77	8
4	0
134	0
0	34
0	228
0	6
0	18
0	58
9	66
8	1
0	23
0	20
0	89
0	0
4	94
2	1
0	0
0	0
0	1
0	0
407	1
4	393
0	1
0	152
2	76
25	4
0	208
3	3
7	16
12	14
96	74
0	0
9	9
8	2
2	212
40	6
3	52
7	35
0	0
2	0
5	6
0	0
0	0
0	1
0	3
0	0
0	0
0	1
3	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3730	68
2531	3222
109890	24866
16284	45
155	4
6027	492
67218	292
5692	1
2419	4
7926	8
8238	0
82	0
14103	1
2	1060
2	755
34	0
0	0
0	0
13	25
0	17
18	26
0	1
0	1
5	1
6	170
13	17
0	358
37	0
0	0
27	5
10	3
45	6
76	90
0	2
0	0
0	0
0	2
