UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
216	12
472	0
0	141
0	0
18	102
0	168
82	5
0	1
0	4
144	0
0	0
17	254
1	371
0	0
0	2
0	2
0	21
0	0
0	0
332	0
0	0
17	1
12	0
327	0
145	115
12	224
33	61
44	160
6	70
212	162
0	0
146	0
133	0
1	16
167	30
0	47
0	363
0	0
0	345
0	0
0	0
0	1
171	0
0	0
0	0
0	0
1	0
0	141
0	633
80	151
0	168
0	0
1	300
0	2
132	202
0	0
0	370
0	1
0	4
0	328
0	18
0	2
515	113
0	0
0	2
0	302
0	13
0	0
430	0
24	1
1	0
0	0
0	0
0	0
0	1
331	261
0	0
22	0
332	10
0	0
3	0
0	1
62	0
0	271
0	1
31	0
0	0
0	0
0	0
0	0
24	0
0	0
6	0
198	23
0	0
47	0
0	0
368	4
15	0
0	0
0	238
0	0
8	0
1	0
0	0
0	633
0	2
0	271
0	328
0	0
0	0
1	0
0	0
0	0
96	198
0	0
232	0
2	0
0	0
0	0
1607	198
0	238
0	0
0	0
0	0
0	15
1	0
13	0
134	0
181	12
0	0
54	0
0	1
0	18
0	370
0	302
0	1
0	1
1	0
0	13
0	1
0	0
0	0
0	5
0	0
0	0
0	0
0	0
1	0
77	0
0	345
0	0
0	363
0	30
0	0
0	16
0	0
17	0
0	0
9	162
0	0
22	1
2	160
0	61
16	11
0	155
15	115
1	0
0	0
0	0
0	0
0	0
0	39
0	39
0	1
0	0
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1262	32
580	628
2274	440
831	32
343	8
676	158
1414	42
1059	0
446	3
2005	3
1591	0
31	0
1138	0
0	462
0	459
2	0
0	0
0	0
1	371
0	25
0	372
0	0
0	0
0	0
0	11
0	24
0	212
0	0
1	0
440	0
21	0
39	0
0	0
0	0
22	2
0	2
0	0
0	0
0	30
