UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
24	2
43	0
0	17
0	1
2	0
0	19
2	0
0	5
0	20
6	0
0	6
20	21
7	21
4	2
0	7
0	30
0	1
3	0
2	0
43	0
7	2
0	0
1	2
12	1
40	10
2	7
19	18
11	0
4	4
78	13
1	2
5	1
9	0
0	30
7	16
0	14
0	25
0	1
1	57
0	2
0	2
0	0
10	1
0	1
0	6
0	0
20	0
0	17
0	23
12	9
0	19
0	0
4	2
1	30
1	3
0	2
0	2
0	5
0	20
0	19
0	16
0	7
24	10
0	1
0	3
0	6
0	3
0	2
31	1
7	20
0	0
10	0
0	0
0	1
0	7
5	11
0	11
0	3
4	0
0	0
18	4
0	25
9	0
0	15
0	4
10	2
5	0
0	0
5	0
3	0
10	0
0	0
12	0
24	2
0	4
3	0
0	0
28	9
4	0
0	9
0	54
10	0
41	4
1	0
8	0
0	23
0	3
0	15
0	19
0	0
0	0
0	0
1	0
19	0
25	4
0	0
23	0
21	2
2	0
1	0
63	5
0	54
0	0
1	9
0	1
0	3
0	1
4	0
5	0
26	1
0	0
27	0
0	4
0	16
0	2
0	6
0	25
2	26
4	2
0	3
0	7
0	11
0	0
0	22
0	0
0	0
0	0
0	0
0	0
54	1
0	57
0	1
0	25
0	16
2	0
0	30
3	0
0	1
1	2
0	14
0	0
0	2
0	0
0	18
2	0
0	7
1	10
0	0
1	0
0	1
0	0
0	0
0	0
0	4
0	0
0	0
0	3
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3544	267
2736	1620
8014	2918
3204	203
720	14
3760	1265
3509	297
900	1
995	11
6607	23
3768	0
66	0
3853	1
0	141
0	81
43	0
0	0
0	0
5	14
0	32
0	15
0	0
0	0
10	3
0	24
6	32
0	55
27	0
0	0
6	0
0	1
63	1
12	18
0	1
0	15
0	15
0	0
0	0
