UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
82	0
19	0
0	78
0	0
24	36
0	374
2	0
0	0
0	4
0	0
0	196
0	13
6	13
0	0
0	3
1	9
0	5
122	0
0	0
103	2
187	1
24	0
124	0
165	2
203	76
0	8
3	39
46	59
2	3
230	6
0	216
3	0
25	116
0	91
3	1
0	12
0	30
0	125
0	362
0	0
0	0
2	0
40	0
0	0
0	196
0	5
569	0
0	78
0	9
3	3
0	374
11	0
490	11
0	9
0	0
0	0
0	4
0	0
0	4
0	177
0	16
0	3
243	41
0	0
0	443
0	12
0	1
0	0
4	0
0	53
0	0
16	0
0	0
0	0
0	1
143	77
0	205
0	54
3	0
0	0
1	0
0	96
0	0
0	208
0	3
6	0
3	0
96	0
37	0
1	0
48	0
0	0
20	0
131	108
2	0
1	0
51	0
133	13
21	0
0	1
0	339
8	0
751	0
0	0
0	1
0	9
0	443
0	208
0	177
0	0
0	0
0	0
227	0
126	0
30	108
1	0
1	0
287	0
1	0
0	0
600	108
0	339
0	0
0	1
0	0
0	1
0	0
0	0
0	0
14	0
1	0
119	0
0	3
0	16
0	4
0	12
0	96
0	96
2	54
0	1
0	1
0	205
0	0
0	368
0	0
82	0
0	10
0	128
0	0
42	0
0	362
0	125
0	30
0	1
64	13
0	91
0	0
0	0
1	216
17	6
0	0
0	2
0	61
0	39
16	106
0	8
52	76
24	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1442	135
1109	700
1927	361
910	61
346	1
795	234
1495	77
2588	1
281	0
2620	1
1491	0
298	0
2270	0
0	344
0	345
0	0
0	131
0	4
294	145
1	0
1	146
0	32
0	32
10	0
0	15
1	10
1	160
3	0
86	0
5	0
1	55
34	0
0	0
0	0
0	128
0	128
0	0
0	0
0	231
