UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
60	7
104	2
0	37
0	0
3	0
0	53
0	1
0	1
0	44
11	0
0	6
11	45
3	53
0	0
0	9
0	21
1	2
5	5
2	0
102	1
36	6
2	0
2	3
19	1
85	36
14	26
37	95
7	6
7	0
151	42
0	3
17	8
18	3
0	70
3	23
1	10
0	22
0	2
0	126
0	0
0	0
0	3
38	6
0	0
0	6
0	1
21	0
0	37
0	59
29	31
0	54
1	0
9	7
2	21
2	6
0	0
0	3
0	1
0	44
0	51
0	82
0	9
63	24
0	0
0	15
0	18
0	13
0	8
27	4
5	42
2	0
20	0
0	0
0	0
0	4
16	25
0	34
4	4
16	1
4	0
13	0
0	40
4	0
0	15
0	19
55	4
2	0
0	0
23	0
0	0
8	0
0	0
14	0
41	5
0	0
2	0
0	0
23	8
28	0
0	9
0	40
16	0
59	0
7	0
1	2
0	59
0	15
0	15
0	51
0	0
1	0
0	0
5	0
29	0
92	12
0	0
65	1
65	0
5	0
3	0
172	21
0	40
0	0
2	9
1	9
0	5
0	2
12	0
12	1
35	13
0	0
44	0
0	19
0	82
0	3
0	17
0	40
0	50
6	4
0	13
0	4
0	34
0	0
0	18
0	2
1	0
0	0
0	0
0	0
129	0
1	126
0	2
0	22
0	23
12	1
0	70
1	0
0	8
0	3
4	38
0	0
0	0
6	8
0	95
3	8
0	26
3	33
0	0
0	0
0	9
0	0
0	1
0	2
0	2
0	0
0	1
0	6
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3655	322
3282	2385
60934	31215
11867	723
335	1
3901	1133
27388	1566
2594	4
1895	4
8452	28
4995	2
19	1
7829	5
1	1585
5	857
65	0
0	0
0	0
57	76
0	29
32	84
0	3
0	0
30	8
9	152
6	30
0	216
65	0
0	0
0	4
2	2
297	36
38	65
0	3
0	0
0	0
0	1
