UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
176	47
349	26
0	126
0	3
13	14
0	201
3	4
0	12
0	111
56	7
0	32
39	144
27	185
0	2
0	12
0	117
1	9
23	13
4	0
329	4
26	11
3	4
36	13
82	14
218	96
39	73
91	164
31	7
41	14
432	120
9	14
23	20
50	11
0	256
23	106
4	96
0	252
2	10
1	353
0	1
0	1
0	13
82	22
46	0
0	32
0	3
79	1
1	126
0	297
113	114
2	203
2	1
62	44
3	117
2	38
0	2
0	25
1	12
0	111
1	178
0	235
0	12
351	55
2	2
0	61
0	94
0	30
1	21
139	39
49	82
20	0
79	0
0	0
0	3
0	34
70	64
0	258
12	9
56	1
0	0
31	4
2	82
47	1
0	79
0	56
61	10
18	0
13	0
35	0
8	0
49	0
0	0
38	0
231	15
0	9
20	0
0	0
66	28
61	4
0	12
0	150
47	4
156	9
4	0
12	11
0	297
0	61
0	79
0	178
0	0
3	0
0	0
11	0
127	1
377	75
0	0
389	0
127	0
80	4
7	1
654	114
0	150
1	0
4	12
2	15
0	17
2	4
28	0
30	0
178	56
4	0
132	0
0	56
0	234
0	25
0	93
0	82
0	82
14	7
0	30
0	34
0	258
0	1
3	138
0	2
0	1
0	0
0	2
1	1
469	0
3	353
0	8
0	252
1	106
45	11
0	256
1	3
2	20
2	14
18	112
0	0
0	8
25	14
2	166
7	14
0	73
7	96
1	1
4	1
0	16
0	0
0	13
0	6
0	8
0	0
0	2
0	17
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4441	421
2370	2336
70778	55535
12696	964
252	5
3064	1071
22787	1308
1631	0
1802	5
7491	90
9016	10
87	2
10396	7
3	2737
9	1380
86	0
0	0
0	0
20	58
0	34
14	61
0	0
0	0
30	4
11	332
8	36
2	546
151	0
0	0
39	19
7	7
159	16
9	90
0	2
0	0
0	0
