UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	4
35	1
0	36
0	0
0	2
0	38
2	0
0	2
0	14
7	0
0	4
7	35
10	44
0	1
0	3
0	19
0	7
3	0
0	0
49	1
1	0
0	0
15	1
7	1
37	22
3	8
23	24
6	7
5	2
79	18
0	1
4	0
11	0
0	31
1	22
0	5
0	11
0	0
2	51
0	0
0	0
0	1
10	3
1	0
0	4
0	4
7	0
0	36
0	9
23	22
0	38
1	0
5	5
0	19
1	12
0	1
0	1
0	2
0	14
0	17
0	15
0	3
12	20
0	0
0	6
0	11
0	1
0	0
18	2
5	33
1	0
6	0
0	0
0	0
0	1
7	24
0	8
0	0
24	1
5	0
4	0
0	38
1	0
0	7
0	6
30	2
8	0
1	0
6	0
4	0
5	0
0	0
23	0
21	2
4	2
0	0
0	0
13	2
2	0
0	1
0	15
2	0
19	2
0	0
3	0
0	9
0	6
0	7
0	17
0	0
0	0
0	0
3	0
24	0
25	5
0	0
13	0
25	0
1	0
3	0
30	5
0	15
0	0
0	1
1	2
0	1
0	0
3	0
6	0
12	4
1	0
19	0
0	6
0	15
0	1
0	11
0	38
0	38
2	0
0	1
0	1
0	8
0	0
0	33
0	0
1	0
0	0
0	0
0	0
40	0
0	51
0	0
0	11
0	22
9	1
0	31
4	0
0	0
0	1
2	18
0	0
0	2
1	7
1	24
3	3
0	8
0	22
0	0
1	0
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4923	561
3427	1894
11980	4733
6133	463
1304	9
5210	1944
5875	523
1758	0
1394	10
8992	78
4902	0
77	0
6259	0
1	254
0	138
2	0
0	0
0	0
23	22
0	36
4	22
0	1
0	0
10	2
0	39
7	37
7	94
36	0
0	0
5	3
0	1
45	1
13	13
0	0
0	42
0	42
0	0
