UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
37	13
294	9
0	46
0	0
2	1
0	77
21	1
0	3
0	65
5	1
0	9
30	83
14	96
12	17
0	8
0	32
3	7
3	3
2	0
154	1
19	6
0	2
2	3
24	10
89	47
4	23
20	85
30	8
27	17
139	63
2	4
9	7
21	8
0	52
8	16
1	34
0	58
0	3
0	142
0	1
0	1
0	2
42	25
3	0
0	9
0	6
33	1
0	46
0	76
38	56
0	78
1	0
32	11
1	32
8	35
0	17
0	3
0	3
0	65
0	53
2	92
0	8
50	16
0	0
0	12
0	19
0	24
0	13
38	18
0	40
14	0
19	0
0	0
0	0
0	13
18	23
1	46
0	1
21	0
0	0
20	4
0	56
13	0
0	28
0	16
20	1
20	0
2	0
9	0
4	0
4	0
0	0
58	0
51	3
2	3
0	0
0	0
9	8
49	2
0	7
0	40
11	2
34	3
0	0
7	4
0	76
0	12
0	28
0	53
0	0
0	0
0	0
7	0
38	0
74	32
0	0
25	0
51	0
6	2
1	0
113	44
0	40
0	0
1	7
0	3
0	10
1	4
18	0
12	0
45	11
0	0
100	0
0	16
0	91
0	3
0	18
0	56
4	65
3	1
0	24
0	13
0	46
0	0
1	15
0	0
2	2
0	1
0	2
0	0
141	0
0	142
0	3
0	58
0	16
6	4
0	52
0	0
2	7
2	4
2	57
0	0
0	4
5	11
0	89
2	11
0	23
4	55
0	0
0	0
0	4
0	0
0	2
0	10
0	10
0	1
0	3
1	10
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10376	937
5273	4620
71493	44118
18447	1648
558	4
5050	2463
24064	1902
1799	0
3370	24
18174	191
13861	32
245	0
20977	3
0	2699
0	1502
85	0
0	0
0	0
22	36
0	46
15	38
0	3
0	2
67	17
1	88
6	40
0	178
76	0
0	0
0	6
0	1
293	34
13	53
0	3
0	0
0	0
