UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
22	17
277	8
0	90
0	0
1	2
0	83
13	1
0	5
0	59
19	2
0	11
31	99
41	95
6	14
0	10
0	80
1	5
15	5
5	0
172	0
28	13
0	4
20	10
37	16
105	43
3	31
29	93
32	13
10	19
168	53
3	5
9	9
24	3
0	121
8	32
15	78
0	116
1	1
0	210
0	5
0	5
0	2
40	14
16	0
0	11
0	2
49	0
1	90
0	72
0	41
2	86
0	0
29	16
1	80
4	18
0	14
0	4
0	5
1	59
0	51
0	95
0	10
58	30
0	0
0	32
0	22
0	22
0	13
54	16
3	44
3	0
64	0
0	0
0	0
0	15
29	36
1	37
1	1
33	0
0	0
19	7
0	49
19	0
0	33
0	6
22	2
9	0
6	0
9	0
0	0
13	0
0	0
20	0
49	7
0	2
1	0
0	0
20	4
5	4
0	5
0	22
24	4
32	2
0	0
4	1
0	72
0	32
0	33
0	51
0	0
0	0
0	0
10	0
58	2
86	8
0	0
89	0
49	0
13	1
9	2
118	14
0	22
2	0
1	5
3	14
0	6
1	2
6	0
7	0
38	18
2	0
64	0
0	6
0	95
0	4
0	20
0	48
0	54
6	1
0	22
0	15
0	37
1	0
0	21
0	1
3	0
0	0
0	0
0	1
161	0
1	210
0	1
0	116
1	32
12	0
0	121
1	1
0	9
0	5
8	51
0	0
0	9
8	18
1	93
3	5
0	31
0	45
0	0
2	0
0	13
0	0
0	2
0	5
0	6
0	0
0	1
0	7
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3510	306
2720	3292
65209	30900
11931	818
326	5
4574	1454
32135	2238
2918	0
1644	8
8273	105
6075	7
45	1
9987	0
0	1967
3	1039
40	0
0	0
0	0
2	3
0	17
5	3
0	0
0	0
14	2
8	92
1	17
0	105
30	0
0	0
1	3
10	5
25	1
38	71
0	1
0	1
0	1
