UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
17	0
41	0
0	33
0	1
0	1
0	8
0	0
0	0
0	6
0	0
0	3
5	22
10	19
0	0
0	1
0	8
0	4
1	0
2	0
23	0
3	0
0	1
1	0
8	0
17	6
3	10
11	19
4	2
5	0
42	10
0	0
3	0
11	0
0	24
2	7
0	4
0	8
0	0
1	36
0	0
0	0
0	0
11	1
0	0
0	3
0	3
3	0
0	33
1	9
19	7
0	8
0	0
4	1
0	8
0	2
0	0
0	0
0	0
0	6
0	32
0	6
0	1
14	1
0	0
0	0
0	1
0	5
0	4
1	1
0	7
2	0
11	0
0	0
0	1
0	4
4	4
0	3
6	2
12	1
0	0
3	1
0	10
0	0
0	8
0	4
13	1
5	0
3	0
4	0
1	0
7	0
0	0
11	0
18	2
0	2
4	0
0	0
16	4
0	0
0	5
0	16
4	0
27	2
2	0
2	1
0	9
0	0
0	8
0	32
0	0
0	0
0	0
3	0
6	0
18	1
0	0
23	0
12	0
4	0
0	0
61	1
0	16
0	0
0	5
1	0
0	1
0	1
0	0
7	0
9	0
0	0
15	0
0	4
0	6
0	0
0	1
0	10
0	10
0	2
0	5
0	4
0	3
0	0
0	5
0	0
0	0
1	0
0	0
0	0
36	0
0	36
0	0
0	8
0	7
1	2
0	24
1	0
1	0
1	0
0	10
0	0
0	0
2	2
1	19
0	1
0	10
1	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4518	235
2884	1481
10816	4508
3505	212
638	2
4217	1333
3522	225
418	0
1207	5
7007	14
6029	0
64	0
5464	0
0	116
1	62
30	0
0	0
0	0
16	47
0	5
3	48
0	1
0	0
1	2
0	15
1	5
0	23
24	0
0	0
6	1
0	0
87	5
2	0
0	0
0	11
0	11
0	0
