UniqueCount	AmbigCount
152	4
2	0
6	2
28	2
9	2
0	0
1	0
3	0
0	0
0	0
38	0
0	0
8	0
11	1
9	0
2	0
3	0
0	0
6	0
2	0
8	1
1	0
6	0
4	0
11	1
0	0
2	0
4	0
11	3
4	0
10	0
1	0
3	0
13	1
6	0
2	0
2	0
4	0
6	0
8	0
1	0
5	0
3	0
5	0
4	0
6	2
0	0
1	3
8	0
8	0
7	0
8	0
5	0
12	0
9	0
6	1
20	0
12	0
13	0
9	0
0	0
0	0
24	0
28	2
57	3
48	0
16	3
7	1
0	0
48	0
2	0
0	0
1	1
0	0
0	0
0	0
11	0
12	0
3	1
23	2
0	0
0	0
0	0
0	0
0	0
0	0
2	0
195	50
683	86
0	328
0	1
9	23
0	416
74	17
0	11
0	249
16	13
0	49
170	538
116	543
15	66
0	15
0	91
6	32
14	40
30	2
894	69
26	54
9	23
32	32
145	100
403	413
33	223
294	528
70	99
151	140
709	728
10	19
55	71
137	80
0	387
22	191
0	240
0	419
2	26
0	882
0	8
0	8
0	35
84	231
2	2
0	49
0	24
236	6
1	328
2	456
0	250
1	424
1	0
100	132
1	91
4	257
0	66
0	22
1	11
0	249
4	430
2	659
2	15
213	285
0	20
0	189
1	176
0	112
0	63
674	259
1	303
35	0
176	5
0	0
0	1
0	188
64	305
7	336
19	38
94	19
13	4
101	85
0	346
239	6
1	146
0	76
65	6
59	1
65	0
51	2
20	0
92	4
0	0
298	13
199	42
3	12
23	2
1	0
103	119
77	2
0	39
0	329
108	7
141	21
16	0
5	49
2	456
0	189
1	144
1	430
0	0
0	1
0	0
36	0
137	6
179	100
2	0
194	5
243	1
18	25
9	6
436	190
1	329
10	0
6	39
3	52
1	88
1	41
77	3
63	1
255	92
4	0
246	11
0	76
0	664
0	22
0	177
0	345
0	348
62	37
0	112
0	188
0	336
0	0
1	122
1	26
0	11
0	1
0	7
0	8
940	32
3	882
0	26
0	419
2	189
59	34
0	387
2	13
6	66
5	19
18	676
4	0
0	71
8	137
6	495
4	54
0	218
12	435
1	15
5	1
0	55
0	0
2	44
0	61
0	98
0	0
0	12
0	91
1	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
253046	35245
224489	180430
889879	676209
376021	75512
62994	33056
225698	191426
491804	88591
92843	160
79674	13078
551279	14411
447276	1218
2679	165
341676	409
0	19277
2	12435
39	0
0	0
0	0
114	361
0	338
109	373
0	1
0	1
113	22
2	301
25	460
101	755
174	0
1	0
2	74
26	24
226	38
422	735
0	1
0	5
0	5
0	0
1	36
0	382
0	13
0	12
0	0
0	0
0	1
59	519
0	26
18	3
0	462
3	35
2	0
0	0
0	9
3	9
0	21
0	0
0	1
0	0
0	7152
4	6603
0	6845
3	5951
0	6786
0	6521
30	5490
0	6297
0	4377
11	6267
0	4797
0	4619
0	3575
0	3110
28	4046
0	2690
0	1911
1	1365
0	745
12	801
0	179
20	369
0	226
0	0
0	0
0	0
0	0
0	0
0	0
0	361
18	361
0	108
1	38
12	31
0	20
0	2
0	0
0	0
68	9
6	9
2008	655
19	428
0	428
36	342
0	20
23	873
0	6883
1	292
0	6887
6	105
1	388
5	843
0	6810
0	452
0	4
0	0
0	32
0	0
0	0
4	1
0	0
0	0
0	2
0	716
0	1790
4	4837
121	17
6	4357
0	319
2	210
0	3640
0	1397
316	4511
0	735
56	231
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1875	3083
0	2359
190	2284
6	650
0	25326
0	28547
5	23794
0	20659
0	23547
0	26707
0	0
0	0
0	0
0	0
0	27865
0	24638
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	50487
0	36140
0	50489
0	35570
1	49526
0	49527
0	49506
0	35168
0	35158
0	35198
104	49005
0	34657
0	34611
0	35157
0	48910
0	49002
0	48581
0	47744
1	47325
0	48258
0	15678
0	16736
0	14767
0	16736
0	16736
0	321
0	326
5	7
40	7
0	0
0	9
0	26
0	14
0	0
0	5
0	0
0	5
0	0
30	40
0	0
0	2
0	0
0	0
0	5
0	5
0	4
0	2
0	2
48	336
0	324
0	16
0	163
0	10
0	12
0	3
0	0
0	0
0	0
0	0
229	346
0	169
0	103
0	8
639	196
9	92
0	73
1	43
771	1122
5	1043
1	93
6	178
7	132
4	3
0	1256
4	1256
1	1102
0	839
5	328
0	44
0	235
2	158
3	39
3	5
0	5
