UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
239	5
826	10
0	344
0	0
9	4
0	231
5	1
0	4
0	156
40	2
0	31
1	90
36	126
12	4
0	20
0	162
0	3
50	3
7	0
373	0
48	6
1	2
17	4
70	4
418	65
81	89
168	314
85	5
66	8
631	59
21	20
55	4
88	1
0	205
22	66
6	31
0	145
6	1
1	699
0	0
0	1
0	5
188	7
86	0
0	31
0	3
64	0
6	346
0	197
86	48
1	231
0	0
24	9
4	162
7	1
0	4
0	8
0	4
1	156
2	155
1	198
0	20
243	25
0	0
0	67
1	36
0	67
0	20
197	23
34	89
4	0
95	0
0	0
0	0
0	31
52	40
0	107
1	2
1	0
0	0
10	12
0	141
77	2
1	51
0	12
113	4
16	0
54	0
20	0
9	0
25	1
0	0
20	0
167	19
1	2
5	0
2	1
127	22
37	0
0	17
0	228
45	0
142	2
5	0
16	0
0	197
0	67
0	51
0	155
0	1
0	0
0	0
19	0
101	0
437	25
1	0
359	1
174	0
20	1
6	0
335	32
0	228
0	0
20	18
14	6
0	6
1	2
34	0
21	0
136	13
3	0
282	1
0	12
0	198
0	8
0	36
0	140
13	154
7	2
0	66
0	31
0	107
2	0
0	38
2	1
1	1
0	0
0	0
0	0
486	2
3	699
0	1
0	145
3	66
36	1
0	205
0	0
2	4
3	20
22	53
0	0
0	2
36	5
1	315
12	3
0	89
8	68
1	0
4	0
1	8
0	0
1	2
0	1
0	3
0	0
0	0
0	6
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
973	32
710	1265
39479	8176
9040	25
90	4
1931	201
39039	171
5514	0
915	4
2543	6
1375	0
141	1
2340	0
0	1482
4	1087
32	0
0	0
0	0
9	27
0	8
33	27
0	0
0	0
72	3
2	71
6	8
21	242
23	0
0	0
32	12
5	3
124	6
13	47
0	0
0	0
0	0
0	0
1	1
