UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
30	5
47	0
0	18
0	0
2	5
1	39
0	0
0	0
0	23
5	0
0	8
9	18
16	19
0	1
0	13
0	34
1	1
4	0
6	0
69	0
6	1
3	0
8	5
17	4
28	14
3	14
17	24
11	2
18	2
68	20
0	3
12	0
12	1
0	50
8	19
0	15
0	27
0	0
0	76
0	0
0	0
0	0
14	5
0	0
0	8
0	0
5	0
0	18
0	47
23	6
0	39
0	0
12	6
0	34
0	2
0	1
0	0
0	0
0	23
0	27
0	28
0	13
25	5
0	0
0	10
0	6
0	2
0	2
23	3
0	19
3	0
15	0
0	0
0	0
0	6
12	7
0	22
1	2
1	0
2	0
8	4
0	26
6	0
0	11
0	3
9	2
2	0
2	0
8	0
1	0
6	0
0	0
23	0
32	3
0	1
4	0
0	0
15	3
11	1
0	0
0	12
4	1
24	1
0	0
0	0
0	47
0	10
0	11
0	27
0	0
0	0
0	0
4	0
14	0
26	1
0	0
45	0
9	0
7	1
2	0
69	4
0	12
0	0
3	0
0	1
0	0
0	0
6	0
6	0
47	5
3	0
16	0
0	3
1	28
0	0
0	7
0	26
1	32
4	2
0	2
0	6
0	22
0	0
0	9
0	0
1	0
0	0
0	0
0	0
55	0
0	76
0	0
0	27
0	19
11	2
0	50
3	0
1	0
0	3
0	20
0	0
0	1
1	1
0	24
0	2
0	14
0	14
0	0
0	0
0	3
0	0
0	1
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9623	842
6917	3874
19365	7161
6735	469
1964	69
7042	2353
6670	502
1793	1
2453	29
14504	121
10622	3
260	0
8442	1
0	313
0	193
33	0
0	0
0	0
8	16
0	22
2	16
0	1
0	0
25	6
1	16
4	22
0	31
22	0
0	0
0	0
0	0
70	1
12	27
0	0
0	47
0	47
0	0
