UniqueCount	AmbigCount
114	4
2	0
9	0
8	0
6	0
1	0
0	0
1	2
0	0
1	0
10	3
4	0
1	0
8	0
1	0
1	0
2	0
3	0
5	0
0	0
8	0
6	0
2	0
12	0
14	1
4	1
0	2
6	0
11	0
7	0
7	0
5	0
5	0
7	0
21	1
1	0
7	0
3	0
5	0
4	0
3	0
17	2
1	0
13	0
10	0
11	0
6	0
3	0
7	3
9	0
8	0
0	0
10	0
8	2
17	0
14	0
33	0
20	0
22	0
11	0
0	0
0	0
52	0
52	0
98	1
0	0
12	1
11	0
0	0
77	3
10	0
0	0
7	1
0	0
109	0
0	0
3	0
10	1
1	0
4	0
0	0
0	0
0	0
0	0
0	0
0	7
63	1
299	131
1296	145
2	563
0	32
29	50
0	853
95	51
0	26
0	289
156	37
0	107
128	815
166	960
41	114
0	36
0	470
12	126
60	68
21	0
819	103
88	118
7	27
50	87
77	143
434	504
67	341
323	595
103	112
33	113
886	702
10	70
23	28
115	98
0	394
19	212
0	159
0	337
4	39
6	867
0	14
0	15
0	63
217	300
238	18
0	109
0	109
369	16
1	558
0	594
343	653
3	857
4	4
92	194
2	470
6	349
0	114
0	89
0	26
0	289
1	591
3	853
0	36
491	517
2	17
0	170
0	313
0	66
0	34
249	280
31	210
43	4
281	11
0	1
0	32
0	32
70	549
1	314
6	49
284	60
0	17
90	129
0	175
135	8
1	240
0	210
175	47
95	4
114	3
175	2
22	0
121	9
0	0
368	33
405	57
3	24
45	0
0	3
196	163
125	20
0	62
0	494
105	19
348	52
41	1
23	72
0	593
0	170
0	240
1	588
0	0
0	1
0	0
44	1
187	5
318	213
0	0
487	43
346	23
24	66
4	1
1075	488
0	493
12	0
0	62
2	63
0	67
141	97
101	5
58	5
313	181
10	1
472	16
0	210
0	853
0	89
0	300
0	175
0	210
19	47
0	66
0	32
0	314
1	0
5	176
2	63
0	8
0	0
0	20
0	4
766	33
0	867
0	27
2	337
2	212
49	123
0	396
8	25
14	29
9	73
12	648
0	2
9	44
4	179
8	562
20	162
0	329
17	557
0	13
11	19
0	86
0	0
0	21
0	93
0	165
0	4
0	14
0	70
8	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
299891	48253
268638	235738
1123824	849881
490166	99855
71897	34252
250856	257172
633730	126067
111230	1802
106650	14567
668071	35508
428175	6507
2383	152
400661	5166
1	29757
3	19312
54	0
0	0
0	0
128	356
0	339
92	364
0	0
0	0
111	29
5	781
13	470
0	1630
236	1
0	0
191	205
84	25
158	39
184	455
0	3
0	6
0	6
0	0
16	71
0	535
0	23
0	21
0	0
0	0
0	0
147	1657
0	102
97	9
2	1402
15	103
14	0
0	0
0	9
3	9
0	54
0	0
0	0
0	0
0	12767
19	12032
0	12324
22	10340
4	12204
0	11576
43	9406
0	10978
1	7354
7	11417
0	8969
0	8494
0	6380
0	5604
61	7907
0	4741
0	3444
1	2030
0	1780
10	2088
0	428
20	1063
0	428
0	0
0	0
0	0
0	0
0	0
0	0
0	562
53	563
3	145
0	59
20	42
0	29
0	1
0	0
0	0
104	16
3	16
3218	1267
25	866
0	866
58	577
0	50
15	2125
0	13127
0	671
0	13113
9	182
2	794
2	1982
0	12973
11	1125
0	3
0	0
0	28
0	1
0	0
1	6
0	0
0	0
0	1
1	1436
1	3237
8	9195
291	35
17	8183
0	772
2	520
0	7031
6	2743
456	8582
0	1462
121	411
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1604	3318
0	2363
172	2368
22	861
0	40443
1	47102
2	39985
0	33472
0	37468
0	44004
0	0
0	0
0	0
0	0
0	46381
0	39711
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	112932
0	84774
0	112934
0	86066
0	109436
0	109449
0	109418
0	81204
0	81181
0	80642
115	108248
0	80089
0	80148
5	81176
0	107986
0	108244
4	108010
0	106391
2	103486
0	107358
0	43608
3	47583
0	41372
