UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
92	15
216	0
0	90
0	1
4	5
0	65
4	1
0	2
0	37
11	1
0	13
10	81
33	98
9	12
0	9
0	33
5	16
5	1
2	0
140	4
7	4
3	2
12	4
47	13
102	31
10	12
31	52
12	1
3	7
155	51
4	7
13	3
25	3
0	116
11	20
6	22
0	57
3	4
0	171
0	1
0	1
0	1
40	2
0	0
0	13
0	12
21	0
0	90
0	86
28	39
0	65
0	0
23	4
0	33
4	16
0	12
0	2
0	2
0	37
0	91
1	82
0	9
90	20
0	1
0	17
0	24
0	12
0	6
43	5
6	34
6	0
15	0
0	0
0	1
0	9
19	27
0	27
1	3
21	5
0	0
29	8
0	31
22	0
0	22
0	12
71	4
8	0
17	0
39	0
7	0
40	0
0	0
21	0
83	10
0	1
4	0
0	0
53	18
51	0
0	3
0	91
32	0
71	1
0	0
7	0
0	86
0	17
0	22
0	91
0	0
0	0
0	0
7	0
65	0
118	43
0	0
79	0
19	0
4	0
2	0
333	49
0	91
1	0
3	3
0	1
0	5
0	2
8	0
7	0
74	13
3	0
132	0
0	12
0	82
0	2
0	23
0	31
4	40
7	2
0	12
0	9
0	27
0	0
0	32
0	2
0	1
0	0
0	0
0	0
191	0
1	171
0	2
0	57
1	20
5	8
0	116
0	4
0	3
0	7
33	46
0	0
6	5
2	3
0	52
20	16
1	12
1	33
0	0
0	0
0	1
0	0
1	0
0	0
0	5
0	0
0	0
0	5
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3293	264
2390	2585
55266	24195
13336	648
371	6
4375	1303
34385	1578
3890	4
1666	4
7040	59
5314	6
227	0
8118	8
0	1008
1	531
34	0
0	0
0	0
32	38
0	16
13	39
0	2
0	0
27	10
3	137
3	15
0	227
52	0
0	0
21	5
3	3
73	9
26	64
0	2
0	0
0	0
0	2
